INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,PRES,TEMP
1124,T,231128,235405,48.090111N,17.179489E,127,99.3,260,987.5,31 
1125,T,231128,235407,48.090019N,17.178766E,127,99.7,260,987.6,31 
1126,T,231128,235409,48.089924N,17.178043E,126,99.7,259,987.5,31 
1127,T,231128,235411,48.089821N,17.177334E,126,99.7,258,987.4,31 
1128,T,231128,235413,48.089703N,17.176622E,126,99.6,257,987.5,31 
1129,T,231128,235415,48.089569N,17.175911E,126,99.7,254,987.5,31 
1130,T,231128,235417,48.089420N,17.175201E,126,100.7,254,987.5,31 
1131,T,231128,235419,48.089272N,17.174488E,126,101.7,253,987.5,31 
1132,T,231128,235421,48.089119N,17.173765E,126,102.3,252,987.4,31 
1133,T,231128,235423,48.088951N,17.173038E,126,102.6,250,987.3,31 
1134,T,231128,235425,48.088776N,17.172323E,126,100.5,249,987.2,31 
1135,T,231128,235427,48.088593N,17.171625E,127,99.9,248,987.1,31 
1136,T,231128,235429,48.088409N,17.170933E,127,99.2,248,987.0,31 
1137,T,231128,235431,48.088226N,17.170250E,127,97.5,248,986.9,31 
1138,T,231128,235433,48.088043N,17.169577E,128,96.3,247,986.8,31 
1139,T,231128,235435,48.087864N,17.168900E,129,96.3,248,986.5,31 
1140,T,231128,235437,48.087688N,17.168228E,129,96.6,248,986.5,31 
1141,T,231128,235439,48.087513N,17.167564E,130,96.1,248,986.5,31 
1142,T,231128,235441,48.087345N,17.166903E,131,94.9,249,986.5,31 
1143,T,231128,235443,48.087177N,17.166256E,131,93.4,248,986.4,31 
1144,T,231128,235445,48.086990N,17.165613E,131,94.2,248,986.4,31 
1145,T,231128,235447,48.086811N,17.164946E,131,95.8,247,986.3,32 
1146,T,231128,235449,48.086632N,17.164270E,131,97.9,247,986.3,32 
1147,T,231128,235451,48.086449N,17.163584E,131,98.5,248,986.2,32 
1148,T,231128,235453,48.086262N,17.162905E,131,99.2,248,986.2,32 
1149,T,231128,235455,48.086071N,17.162197E,131,101.5,248,986.0,32 
1150,T,231128,235457,48.085884N,17.161509E,131,101.9,248,986.0,32 
1151,T,231128,235459,48.085697N,17.160818E,131,101.9,248,985.9,32 
1152,T,231128,235501,48.085506N,17.160107E,130,102.5,248,985.8,32 
1153,T,231128,235503,48.085316N,17.159397E,130,101.5,248,985.6,32 
1154,T,231128,235505,48.085121N,17.158710E,130,101.6,248,985.5,32 
1155,T,231128,235507,48.084927N,17.158001E,130,102.2,248,985.5,32 
1156,T,231128,235509,48.084728N,17.157295E,130,101.9,247,985.5,32 
1157,T,231128,235511,48.084530N,17.156607E,130,101.9,247,985.5,32 
1158,T,231128,235513,48.084324N,17.155907E,130,102.0,247,985.4,32 
1159,T,231128,235515,48.084126N,17.155193E,131,102.3,248,985.2,32 
1160,T,231128,235517,48.083935N,17.154486E,131,101.4,247,985.3,32 
1161,T,231128,235519,48.083744N,17.153784E,131,100.4,247,985.1,32 
1162,T,231128,235521,48.083557N,17.153103E,131,99.5,247,985.1,32 
1163,T,231128,235523,48.083359N,17.152431E,131,98.4,247,984.9,32 
1164,T,231128,235525,48.083153N,17.151756E,132,98.2,247,984.9,32 
1165,T,231128,235527,48.082951N,17.151066E,132,99.1,247,984.8,32 
1166,T,231128,235529,48.082767N,17.150373E,132,99.6,248,984.8,32 
1167,T,231128,235531,48.082573N,17.149691E,132,99.0,247,984.8,32 
1168,T,231128,235533,48.082375N,17.149019E,132,98.6,247,985.0,32 
1169,T,231128,235535,48.082191N,17.148354E,132,97.3,248,985.1,32 
1170,T,231128,235537,48.082008N,17.147676E,132,98.2,248,985.2,32 
1171,T,231128,235539,48.081833N,17.146992E,131,99.0,248,985.2,32 
1172,T,231128,235541,48.081638N,17.146305E,131,99.4,248,985.2,32 
1173,T,231128,235543,48.081451N,17.145624E,131,100.3,247,985.3,32 
1174,T,231128,235545,48.081268N,17.144947E,131,101.7,248,985.3,32 
1175,T,231128,235547,48.081078N,17.144257E,131,102.0,247,985.2,32 
1176,T,231128,235549,48.080883N,17.143547E,131,102.1,248,985.4,32 
1177,T,231128,235551,48.080692N,17.142843E,131,102.7,247,985.5,32 
1178,T,231128,235553,48.080502N,17.142139E,131,102.1,247,985.7,32 
1179,T,231128,235555,48.080299N,17.141426E,131,103.1,248,985.6,32 
1180,T,231128,235557,48.080109N,17.140722E,131,101.8,247,985.6,32 
1181,T,231128,235559,48.079910N,17.140018E,130,102.7,247,985.7,32 
1182,T,231128,235601,48.079712N,17.139313E,130,102.7,246,985.8,32 
1183,T,231128,235603,48.079517N,17.138609E,129,102.2,247,985.7,32 
1184,T,231128,235605,48.079319N,17.137901E,128,102.7,247,985.8,32 
1185,T,231128,235607,48.079121N,17.137194E,128,102.6,247,985.8,32 
1186,T,231128,235609,48.078922N,17.136488E,127,101.7,247,985.9,32 
1187,T,231128,235611,48.078732N,17.135784E,127,101.8,247,985.7,32 
1188,T,231128,235614,48.078453N,17.134716E,128,103.2,247,985.9,32 
1189,T,231128,235616,48.078255N,17.134005E,129,103.4,247,986.1,32 
1190,T,231128,235618,48.078068N,17.133299E,129,103.3,247,985.8,32 
1191,T,231128,235620,48.077881N,17.132582E,129,103.3,247,986.1,32 
1192,T,231128,235622,48.077690N,17.131857E,129,101.8,248,986.1,32 
1193,T,231128,235624,48.077503N,17.131147E,129,101.9,247,986.1,32 
1194,T,231128,235626,48.077312N,17.130442E,130,102.4,247,986.1,32 
1195,T,231128,235628,48.077129N,17.129740E,131,101.2,247,986.2,32 
1196,T,231128,235630,48.076939N,17.129045E,132,99.3,247,986.1,32 
1197,T,231128,235632,48.076756N,17.128370E,133,97.2,247,986.1,32 
1198,T,231128,235634,48.076572N,17.127705E,134,96.2,247,986.1,32 
1199,T,231128,235636,48.076393N,17.127037E,134,96.3,248,986.1,32 
1200,T,231128,235638,48.076218N,17.126368E,135,99.2,248,985.9,32 
1201,T,231128,235640,48.076027N,17.125681E,135,99.3,247,985.8,32 
1202,T,231128,235642,48.075840N,17.124996E,135,98.8,247,986.0,32 
1203,T,231128,235644,48.075649N,17.124315E,136,98.6,247,985.9,32 
1204,T,231128,235646,48.075455N,17.123636E,136,99.1,247,986.1,32 
1205,T,231128,235648,48.075260N,17.122950E,136,99.7,247,986.0,32 
1206,T,231128,235650,48.075069N,17.122255E,136,100.4,248,986.2,32 
1207,T,231128,235652,48.074883N,17.121553E,137,101.4,247,986.3,32 
1208,T,231128,235654,48.074692N,17.120861E,137,99.7,247,986.3,32 
1209,T,231128,235656,48.074505N,17.120190E,138,98.5,247,986.3,32 
1210,T,231128,235658,48.074314N,17.119516E,139,98.8,247,986.5,32 
1211,T,231128,235700,48.074123N,17.118835E,139,99.8,248,986.6,32 
1212,T,231128,235702,48.073936N,17.118141E,140,100.8,248,986.7,32 
1213,T,231128,235704,48.073738N,17.117439E,141,102.8,247,986.8,32 
1214,T,231128,235706,48.073536N,17.116716E,142,104.9,247,987.0,32 
1215,T,231128,235708,48.073338N,17.115992E,140,104.5,248,987.0,32 
1216,T,231128,235710,48.073135N,17.115252E,138,105.1,247,986.9,32 
1217,T,231128,235712,48.072937N,17.114515E,136,105.4,247,986.9,32 
1218,T,231128,235714,48.072739N,17.113775E,136,105.0,248,986.9,32 
1219,T,231128,235716,48.072552N,17.113035E,136,106.0,249,986.8,32 
1220,T,231128,235718,48.072380N,17.112274E,136,105.6,251,986.8,32 
1221,T,231128,235720,48.072231N,17.111525E,136,105.0,254,986.7,32 
1222,T,231128,235722,48.072102N,17.110758E,138,105.9,255,986.8,32 
1223,T,231128,235724,48.071991N,17.109991E,139,103.8,258,986.7,32 
1224,T,231128,235726,48.071899N,17.109224E,139,104.0,261,986.9,32 
1225,T,231128,235728,48.071850N,17.108471E,139,100.9,264,986.9,32 
1226,T,231128,235730,48.071819N,17.107725E,140,99.5,266,986.9,32 
1227,T,231128,235732,48.071796N,17.106997E,140,97.3,267,987.0,32 
1228,T,231128,235734,48.071789N,17.106298E,140,88.3,269,987.2,32 
1229,T,231128,235737,48.071819N,17.105494E,142,65.0,275,987.2,32 
1230,T,231128,235740,48.071899N,17.104803E,143,60.0,281,987.1,32 
1231,T,231128,235744,48.072109N,17.104050E,146,51.0,299,987.2,32 
1232,T,231128,235748,48.072529N,17.103596E,147,54.5,328,987.0,32 
1233,T,231128,235752,48.073002N,17.103182E,142,54.6,320,987.1,32 
1234,T,231128,235756,48.073368N,17.102535E,142,58.8,304,987.3,32 
1235,T,231128,235800,48.073769N,17.101868E,140,61.1,320,987.4,32 
1236,T,231128,235803,48.074184N,17.101618E,139,61.2,341,987.4,32 
1237,T,231128,235806,48.074669N,17.101515E,138,66.8,352,987.2,32 
1238,T,231128,235809,48.075275N,17.101524E,137,84.9,355,987.0,32 
1239,T,231128,235811,48.075748N,17.101479E,137,94.6,353,987.0,32 
1240,T,231128,235813,48.076248N,17.101418E,136,99.1,354,986.9,32 
1241,T,231128,235815,48.076767N,17.101362E,136,100.0,353,986.8,32 
1242,T,231128,235817,48.077278N,17.101295E,135,99.9,353,986.7,32 
1243,T,231128,235819,48.077785N,17.101213E,134,99.3,352,986.9,32 
1244,T,231128,235821,48.078289N,17.101116E,134,101.3,351,986.8,32 
1245,T,231128,235823,48.078800N,17.101007E,134,101.6,351,986.4,32 
1246,T,231128,235825,48.079311N,17.100903E,134,102.4,351,986.5,32 
1247,T,231128,235827,48.079826N,17.100784E,134,104.2,350,986.6,32 
1248,T,231128,235829,48.080357N,17.100657E,134,105.7,350,986.4,32 
1249,T,231128,235831,48.080883N,17.100525E,135,106.0,349,986.4,32 
1250,T,231128,235833,48.081417N,17.100389E,135,107.4,350,986.6,32 
1251,T,231128,235835,48.081944N,17.100252E,136,105.6,349,986.5,32 
1252,T,231128,235837,48.082462N,17.100117E,136,105.0,350,986.3,32 
1253,T,231128,235839,48.082985N,17.099989E,136,101.7,350,986.6,32 
1254,T,231128,235841,48.083492N,17.099876E,136,100.3,350,986.7,32 
1255,T,231128,235843,48.084011N,17.099749E,136,101.0,350,986.5,32 
1256,T,231128,235845,48.084511N,17.099627E,137,101.3,350,986.6,32 
1257,T,231128,235847,48.085026N,17.099506E,136,103.1,351,986.5,32 
1258,T,231128,235849,48.085537N,17.099400E,136,102.4,352,986.5,32 
1259,T,231128,235851,48.086048N,17.099297E,136,103.0,352,986.6,32 
1260,T,231128,235853,48.086559N,17.099203E,136,102.0,353,986.5,32 
1261,T,231128,235855,48.087059N,17.099136E,135,99.7,354,986.6,32 
1262,T,231128,235857,48.087559N,17.099072E,135,98.9,355,986.7,32 
1263,T,231128,235859,48.088051N,17.099016E,135,98.8,356,986.7,32 
1264,T,231128,235901,48.088539N,17.098965E,135,97.9,356,986.6,32 
1265,T,231128,235903,48.089031N,17.098923E,134,98.9,356,986.7,32 
1266,T,231128,235905,48.089516N,17.098892E,134,97.2,358,986.8,32 
1267,T,231128,235907,48.089989N,17.098890E,134,94.7,359,986.8,32 
1268,T,231128,235909,48.090462N,17.098896E,134,94.7,359,986.6,32 
1269,T,231128,235911,48.090939N,17.098885E,134,96.6,359,986.6,32 
1270,T,231128,235913,48.091431N,17.098871E,134,100.4,359,986.7,32 
1271,T,231128,235915,48.091965N,17.098852E,134,107.3,358,986.6,32 
1272,T,231128,235917,48.092506N,17.098837E,134,109.6,358,986.6,32 
1273,T,231128,235919,48.093063N,17.098825E,134,110.7,358,986.5,32 
1274,T,231128,235921,48.093620N,17.098827E,134,110.9,358,986.1,32 
1275,T,231128,235923,48.094170N,17.098820E,133,109.7,358,986.5,32 
1276,T,231128,235925,48.094723N,17.098778E,133,109.3,356,986.5,32 
1277,T,231128,235927,48.095287N,17.098703E,133,111.0,354,986.5,32 
1278,T,231128,235929,48.095852N,17.098610E,132,111.4,353,986.4,32 
1279,T,231128,235931,48.096420N,17.098501E,132,113.0,352,986.2,32 
1280,T,231128,235933,48.096985N,17.098364E,132,112.6,350,986.1,32 
1281,T,231128,235935,48.097553N,17.098183E,133,113.5,348,986.6,32 
1282,T,231128,235937,48.098110N,17.097996E,133,114.3,346,986.5,32 
1283,T,231128,235939,48.098663N,17.097769E,133,114.1,344,986.2,32 
1284,T,231128,235941,48.099205N,17.097523E,134,113.8,342,986.3,33 
1285,T,231128,235943,48.099739N,17.097256E,134,113.7,341,986.2,33 
1286,T,231128,235945,48.100250N,17.096935E,134,111.6,337,986.4,33 
1287,T,231128,235947,48.100754N,17.096554E,134,111.9,334,986.4,33 
1288,T,231128,235949,48.101250N,17.096163E,135,110.7,332,986.4,33 
1289,T,231128,235951,48.101727N,17.095743E,135,109.3,329,986.4,33 
1290,T,231128,235953,48.102192N,17.095306E,135,106.8,327,986.4,33 
1291,T,231128,235955,48.102638N,17.094858E,135,107.2,326,986.5,33 
1292,T,231128,235957,48.103081N,17.094393E,136,107.0,324,986.5,33 
1293,T,231128,235959,48.103504N,17.093891E,136,106.3,322,986.5,33 
1294,T,231129,000001,48.103920N,17.093370E,137,107.4,320,986.1,33 
1295,T,231129,000003,48.104321N,17.092838E,137,106.4,318,986.3,33 
1296,T,231129,000005,48.104713N,17.092293E,137,106.5,317,986.4,33 
1297,T,231129,000007,48.105103N,17.091742E,137,106.6,316,986.0,33 
1298,T,231129,000009,48.105492N,17.091192E,137,107.5,316,985.8,33 
1299,T,231129,000011,48.105881N,17.090637E,137,108.4,316,985.9,33 
1300,T,231129,000013,48.106262N,17.090082E,137,106.8,316,985.8,33 
1301,T,231129,000015,48.106647N,17.089535E,137,106.7,316,985.8,33 
1302,T,231129,000017,48.107033N,17.088984E,138,105.8,316,985.5,33 
1303,T,231129,000019,48.107407N,17.088438E,138,106.5,318,985.6,33 
1304,T,231129,000021,48.107807N,17.087914E,137,106.7,319,985.7,33 
1305,T,231129,000023,48.108215N,17.087408E,137,105.6,321,985.7,33 
1306,T,231129,000025,48.108635N,17.086922E,136,106.8,323,985.6,33 
1307,T,231129,000027,48.109074N,17.086451E,135,109.1,324,985.7,33 
1308,T,231129,000029,48.109516N,17.085999E,134,109.2,326,985.9,33 
1309,T,231129,000031,48.109978N,17.085554E,133,109.9,327,985.9,33 
1310,T,231129,000033,48.110439N,17.085129E,132,110.4,328,986.0,33 
1311,T,231129,000035,48.110916N,17.084717E,131,109.9,329,986.2,33 
1312,T,231129,000037,48.111397N,17.084311E,132,109.7,330,986.3,33 
1313,T,231129,000039,48.111881N,17.083910E,132,110.1,331,986.4,33 
1314,T,231129,000041,48.112377N,17.083523E,132,110.6,332,986.5,33 
1315,T,231129,000043,48.112865N,17.083143E,132,108.9,332,986.5,33 
1316,T,231129,000045,48.113358N,17.082756E,132,109.0,331,986.6,33 
1317,T,231129,000047,48.113846N,17.082397E,131,108.5,332,986.4,33 
1318,T,231129,000049,48.114326N,17.082047E,132,107.5,333,986.6,33 
1319,T,231129,000051,48.114803N,17.081699E,132,105.2,334,986.7,33 
1320,T,231129,000053,48.115284N,17.081364E,132,106.3,334,986.8,33 
1321,T,231129,000055,48.115761N,17.081030E,133,106.4,334,986.8,33 
1322,T,231129,000057,48.116241N,17.080702E,133,105.1,335,986.6,33 
1323,T,231129,000059,48.116722N,17.080370E,133,107.2,336,986.7,33 
1324,T,231129,000101,48.117214N,17.080050E,134,107.0,336,986.8,33 
1325,T,231129,000103,48.117702N,17.079735E,134,104.6,337,986.8,33 
1326,T,231129,000105,48.118172N,17.079430E,135,99.9,336,986.9,33 
1327,T,231129,000107,48.118637N,17.079140E,135,100.4,337,986.8,33 
1328,T,231129,000109,48.119106N,17.078848E,136,100.0,338,986.7,33 
1329,T,231129,000111,48.119572N,17.078581E,137,98.2,339,986.9,33 
1330,T,231129,000113,48.120026N,17.078329E,137,96.6,339,986.9,33 
1331,T,231129,000115,48.120483N,17.078081E,138,97.3,339,986.9,33 
1332,T,231129,000117,48.120949N,17.077845E,138,98.2,340,986.9,33 
1333,T,231129,000119,48.121407N,17.077604E,138,98.1,340,986.9,33 
1334,T,231129,000121,48.121883N,17.077379E,138,100.0,341,986.8,33 
1335,T,231129,000123,48.122353N,17.077152E,137,99.3,342,986.8,33 
1336,T,231129,000125,48.122829N,17.076941E,136,100.0,343,986.8,33 
1337,T,231129,000127,48.123306N,17.076736E,136,100.8,344,986.8,33 
1338,T,231129,000129,48.123791N,17.076536E,135,100.8,344,986.8,33 
1339,T,231129,000131,48.124279N,17.076342E,135,101.9,345,986.6,33 
1340,T,231129,000133,48.124775N,17.076157E,134,103.2,346,986.8,33 
1341,T,231129,000135,48.125282N,17.075977E,135,105.1,346,986.8,33 
1342,T,231129,000137,48.125801N,17.075804E,135,105.2,347,986.8,33 
1343,T,231129,000139,48.126316N,17.075645E,135,105.7,348,986.7,33 
1344,T,231129,000141,48.126842N,17.075483E,135,106.8,348,986.9,33 
1345,T,231129,000143,48.127369N,17.075333E,135,107.3,349,986.8,33 
1346,T,231129,000145,48.127895N,17.075203E,135,106.9,351,986.9,33 
1347,T,231129,000147,48.128422N,17.075085E,134,105.3,351,986.8,33 
1348,T,231129,000149,48.128952N,17.074974E,135,106.7,351,986.7,33 
1349,T,231129,000151,48.129482N,17.074865E,135,105.1,352,986.8,33 
1350,T,231129,000153,48.130005N,17.074766E,135,104.5,352,986.8,33 
1351,T,231129,000155,48.130535N,17.074690E,135,104.1,354,986.8,33 
1352,T,231129,000157,48.131058N,17.074612E,135,102.3,354,986.9,33 
1353,T,231129,000159,48.131561N,17.074554E,135,99.4,356,986.8,33 
1354,T,231129,000201,48.132053N,17.074511E,135,98.2,356,986.8,33 
1355,T,231129,000203,48.132545N,17.074476E,135,96.7,356,987.1,33 
1356,T,231129,000205,48.133034N,17.074440E,135,96.9,356,986.8,33 
1357,T,231129,000207,48.133518N,17.074400E,135,96.1,356,987.0,33 
1358,T,231129,000209,48.134007N,17.074385E,135,97.9,358,986.9,33 
1359,T,231129,000211,48.134491N,17.074385E,136,98.2,359,986.7,33 
1360,T,231129,000213,48.134975N,17.074385E,137,98.5,0,986.5,33 
1361,T,231129,000215,48.135464N,17.074398E,138,98.6,1,986.3,33 
1362,T,231129,000217,48.135944N,17.074425E,139,96.1,1,986.2,33 
1363,T,231129,000219,48.136417N,17.074455E,140,94.6,2,986.1,33 
1364,T,231129,000221,48.136883N,17.074507E,141,94.1,4,985.9,33 
1365,T,231129,000223,48.137352N,17.074572E,142,93.7,4,985.9,33 
1366,T,231129,000225,48.137810N,17.074642E,144,91.7,4,985.6,33 
1367,T,231129,000227,48.138264N,17.074713E,146,91.5,5,985.5,33 
1368,T,231129,000229,48.138718N,17.074797E,147,91.5,5,985.4,33 
1369,T,231129,000231,48.139168N,17.074881E,148,89.2,5,985.4,33 
1370,T,231129,000234,48.139820N,17.075014E,150,86.9,7,985.2,33 
1371,T,231129,000237,48.140469N,17.075142E,150,87.2,7,985.0,33 
1372,T,231129,000240,48.141109N,17.075275E,151,86.9,6,985.1,33 
1373,T,231129,000243,48.141750N,17.075399E,151,86.8,7,985.0,33 
1374,T,231129,000246,48.142399N,17.075518E,151,88.4,6,984.8,33 
1375,T,231129,000248,48.142849N,17.075598E,151,90.1,6,984.8,33 
1376,T,231129,000250,48.143295N,17.075674E,150,89.3,6,984.8,33 
1377,T,231129,000252,48.143742N,17.075750E,150,90.2,6,985.1,33 
1378,T,231129,000254,48.144192N,17.075829E,150,89.3,7,985.1,33 
1379,T,231129,000257,48.144844N,17.075947E,150,86.1,7,985.0,33 
1380,T,231129,000300,48.145458N,17.076124E,150,83.2,12,985.1,33 
1381,T,231129,000303,48.146049N,17.076344E,148,77.8,13,985.0,33 
1382,T,231129,000306,48.146572N,17.076525E,148,69.1,11,985.1,33 
1383,T,231129,000309,48.147068N,17.076654E,148,65.9,9,985.0,33 
1384,T,231129,000312,48.147549N,17.076744E,149,63.8,8,985.0,33 
1385,T,231129,000316,48.148121N,17.076820E,151,56.5,3,985.2,33 
1386,T,231129,000320,48.148579N,17.076607E,154,48.8,335,985.2,33 
1387,T,231129,000324,48.148884N,17.076046E,157,46.9,291,985.4,33 
1388,T,231129,000328,48.148918N,17.075235E,158,52.9,266,985.6,33 
1389,T,231129,000332,48.148716N,17.074421E,158,53.4,244,985.9,33 
1390,T,231129,000336,48.148460N,17.073681E,158,50.2,247,986.1,33 
1391,T,231129,000340,48.148388N,17.072948E,158,50.6,272,986.1,33 
1392,T,231129,000344,48.148384N,17.072136E,157,57.5,272,986.1,33 
1393,T,231129,000348,48.148399N,17.071266E,156,59.7,273,986.2,33 
1394,T,231129,000351,48.148407N,17.070583E,155,62.6,270,986.2,33 
1395,T,231129,000354,48.148407N,17.069874E,155,62.6,270,986.2,33 
1396,T,231129,000357,48.148411N,17.069176E,155,61.8,270,986.3,33 
1397,T,231129,000401,48.148418N,17.068289E,155,59.5,270,986.5,33 
1398,T,231129,000405,48.148399N,17.067432E,154,57.7,267,986.6,33 
1399,T,231129,000409,48.148388N,17.066570E,154,53.8,270,986.8,33 
1400,T,231129,000414,48.148384N,17.065823E,154,28.8,274,987.1,33 
1401,T,231129,000422,48.148781N,17.065577E,151,25.7,347,986.9,33 
1402,T,231129,000429,48.149261N,17.065441E,153,30.5,347,986.6,33 
1403,T,231129,000436,48.149750N,17.065224E,157,28.2,344,986.6,33 
1404,T,231129,000450,48.150120N,17.065357E,157,13.4,91,986.5,33 
1405,T,231129,000500,48.150040N,17.066029E,155,15.9,87,986.1,33 
1406,T,231129,000507,48.150372N,17.066509E,159,25.5,31,985.5,33 
1407,T,231129,000513,48.150822N,17.066551E,161,34.9,355,984.7,33 
1408,T,231129,000517,48.151352N,17.066414E,164,50.9,351,984.1,33 
1409,T,231129,000521,48.151913N,17.066160E,167,47.0,348,983.5,33 
1410,T,231129,000525,48.152351N,17.065981E,170,41.6,346,982.8,33 
1411,T,231129,000529,48.152794N,17.065832E,175,43.3,348,982.2,33 
1412,T,231129,000534,48.153313N,17.065626E,180,43.4,343,981.4,33 
1413,T,231129,000538,48.153748N,17.065447E,184,44.5,345,980.8,33 
1414,T,231129,000542,48.154221N,17.065247E,188,48.4,345,980.2,33 
1415,T,231129,000546,48.154713N,17.065060E,192,50.2,346,979.7,33 
1416,T,231129,000550,48.155197N,17.064871E,196,49.1,344,979.2,33 
1417,T,231129,000554,48.155678N,17.064682E,200,47.4,346,978.9,33 
1418,T,231129,000558,48.156158N,17.064480E,202,50.1,346,978.8,33 
1419,T,231129,000602,48.156639N,17.064270E,203,49.2,343,978.9,33 
1420,T,231129,000606,48.157112N,17.064064E,204,48.0,345,979.1,33 
1421,T,231129,000611,48.157562N,17.063885E,203,27.2,337,979.3,33 
1422,T,231129,000624,48.157982N,17.063623E,203,23.1,338,979.4,33 
1423,T,231129,000632,48.158455N,17.063393E,202,22.3,331,979.5,33 
1424,T,231129,000639,48.158855N,17.063023E,202,28.3,326,979.7,33 
1425,T,231129,000647,48.159260N,17.062609E,202,20.7,324,979.7,33 
1426,T,231129,000703,48.159615N,17.062548E,200,5.7,70,979.7,33 
1427,T,231129,000718,48.159679N,17.062965E,199,7.3,78,980.1,33 
